1 0.4008 high speed
1 0.3618 high speed
1 0.4231 high speed
1 0.3661 high speed
1 0.3981 high speed
1 0.383 high speed
1 0.4139 high speed
1 0.4836 high speed
1 0.4208 high speed
1 0.4028 high speed
1 0.4424 high speed
1 0.3501 high speed
1 0.4326 high speed
1 0.5673 high speed
1 0.3656 high speed
1 0.4104 high speed
1 0.4388 high speed
0 0.3937 high speed
1 0.5365 high speed
1 0.4169 high speed
1 0.445 high speed
1 0.355 high speed
1 0.3997 high speed
1 0.3932 high speed
1 0.4068 high speed
1 0.4479 high speed
1 0.5666 high speed
1 0.3745 high speed
1 0.5012 high speed
1 0.4543 high speed
1 0.4063 high speed
1 0.3813 high speed
1 0.4236 high speed
1 0.3576 high speed
1 0.3618 high speed
1 0.4087 high speed
1 0.3819 high speed
0 0.4413 high speed
1 0.4163 high speed
1 0.4328 high speed
1 0.4766 high speed
1 0.4344 high speed
1 0.4071 high speed
1 0.3981 high speed
1 0.4387 high speed
1 0.4081 high speed
1 0.4128 high speed
1 0.3439 high speed
1 0.3197 high speed
1 0.4227 high speed
1 0.4586 high speed
1 0.3866 high speed
1 0.3819 high speed
1 0.3919 high speed
1 0.4867 high speed
1 0.4465 high speed
1 0.3827 high speed
1 0.5149 high speed
1 0.4093 high speed
1 0.4056 high speed
1 0.4384 high speed
0 0.3609 high speed
1 0.4791 high speed
1 0.5024 high speed
1 0.3707 high speed
1 0.4837 high speed
1 0.3888 high speed
1 0.4772 high speed
1 0.5206 high speed
1 0.3788 high speed
1 0.3573 high speed
1 0.4266 high speed
1 0.5303 high speed
1 0.3728 high speed
1 0.5115 high speed
1 0.4093 high speed
1 0.497 high speed
1 0.3818 high speed
1 0.3765 high speed
1 0.3467 high speed
1 0.3852 high speed
1 0.3883 high speed
1 0.328 high speed
1 0.4709 high speed
1 0.3616 high speed
1 0.5694 high speed
1 0.3333 high speed
1 0.415 high speed
1 0.3561 high speed
1 0.4838 high speed
1 0.4612 high speed
1 0.4082 high speed
1 0.4272 high speed
1 0.4167 high speed
1 0.4415 high speed
1 0.4555 high speed
1 0.479 high speed
1 0.3901 high speed
1 0.4441 high speed
1 0.4153 high speed
1 0.3254 high speed
1 0.492 high speed
1 0.3507 high speed
1 0.3896 high speed
1 0.4157 high speed
1 0.3967 high speed
1 0.4498 high speed
1 0.4049 high speed
1 0.3897 high speed
1 0.3992 high speed
1 0.3583 high speed
0 0.3461 high speed
1 0.569 high speed
1 0.4837 high speed
1 0.3314 high speed
1 0.4621 high speed
1 0.5266 high speed
1 0.4383 high speed
1 0.3983 high speed
1 0.456 high speed
1 0.5772 high speed
1 0.5094 high speed
1 0.3683 high speed
1 0.369 high speed
1 0.4855 high speed
1 0.376 high speed
1 0.4116 high speed
0 0.5356 high speed
1 0.3723 high speed
1 0.4511 high speed
1 0.3455 high speed
1 0.3848 high speed
1 0.5405 high speed
1 0.476 high speed
1 0.4269 high speed
1 0.4266 high speed
1 0.4558 high speed
1 0.4434 high speed
1 0.3455 high speed
1 0.3975 high speed
1 0.4026 high speed
1 0.4605 high speed
1 0.3791 high speed
1 0.3611 high speed
1 0.4347 high speed
1 0.4238 high speed
1 0.3969 high speed
1 0.4351 high speed
1 0.4955 high speed
1 0.4517 high speed
1 0.531 high speed
1 0.4422 high speed
1 0.4993 high speed
1 0.4726 high speed
1 0.4263 high speed
1 0.3991 high speed
1 0.4486 high speed
0 0.4354 high speed
1 0.3953 high speed
1 0.4613 high speed
1 0.4092 high speed
1 0.3945 high speed
1 0.4539 high speed
1 0.3752 high speed
1 0.3631 high speed
1 0.5417 high speed
1 0.4189 high speed
1 0.4625 high speed
1 0.416 high speed
1 0.3526 high speed
1 0.3651 high speed
1 0.3558 high speed
1 0.4168 high speed
1 0.5304 high speed
1 0.4541 high speed
0 0.3825 high speed
1 0.4428 high speed
1 0.3345 high speed
1 0.4669 high speed
1 0.4355 high speed
1 0.6286 high speed
1 0.4298 high speed
1 0.5747 high speed
1 0.4475 high speed
1 0.3941 high speed
1 0.4034 high speed
1 0.4021 high speed
1 0.4378 high speed
1 0.4285 high speed
1 0.391 high speed
1 0.4216 high speed
1 0.4794 high speed
1 0.448 high speed
1 0.3848 high speed
1 0.3656 high speed
1 0.6564 high speed
1 0.4401 high speed
1 0.3643 high speed
1 0.3949 high speed
1 0.3335 high speed
1 0.5962 high speed
1 0.3994 high speed
1 0.4601 high speed
1 0.4273 high speed
1 0.4796 high speed
1 0.4206 high speed
1 0.3914 high speed
1 0.4153 high speed
1 0.4086 high speed
1 0.5211 high speed
1 0.3878 high speed
1 0.4283 high speed
1 0.4342 high speed
1 0.4501 high speed
1 0.4577 high speed
1 0.3891 high speed
1 0.4357 high speed
1 0.4543 high speed
1 0.432 high speed
1 0.3599 high speed
1 0.7889 high speed
