1 0.5643 high speed
1 0.421 high speed
1 0.4175 high speed
1 0.4164 high speed
1 0.6491 high speed
1 0.54 high speed
1 0.4822 high speed
1 0.3263 high speed
1 0.3706 high speed
1 0.4497 high speed
1 0.4032 high speed
1 0.5222 high speed
1 0.4523 high speed
1 0.3408 high speed
1 0.5898 high speed
1 0.3856 high speed
0 0.3682 high speed
1 0.4383 high speed
1 0.3872 high speed
1 0.3889 high speed
1 0.8828 high speed
1 0.4302 high speed
1 0.4297 high speed
1 0.386 high speed
1 0.4298 high speed
1 0.5736 high speed
1 0.3535 high speed
1 0.5689 high speed
1 0.3639 high speed
1 0.4149 high speed
1 0.378 high speed
1 0.3805 high speed
1 0.5619 high speed
1 0.3703 high speed
1 0.3596 high speed
1 0.4338 high speed
1 0.4247 high speed
1 0.335 high speed
1 0.4625 high speed
1 0.4399 high speed
1 0.4679 high speed
1 0.4171 high speed
1 0.4138 high speed
1 0.4797 high speed
1 0.6341 high speed
1 0.3478 high speed
0 0.4287 high speed
1 0.4764 high speed
1 0.405 high speed
1 0.5151 high speed
1 0.4526 high speed
1 0.3726 high speed
1 0.4661 high speed
1 0.4325 high speed
1 0.4258 high speed
1 0.3291 high speed
0 0.454 high speed
1 0.3898 high speed
1 0.4205 high speed
1 0.424 high speed
1 0.4713 high speed
1 0.6143 high speed
1 0.363 high speed
1 0.3433 high speed
0 0.3799 high speed
1 0.4443 high speed
1 0.3677 high speed
1 0.3848 high speed
1 0.4571 high speed
1 0.4202 high speed
1 0.4867 high speed
1 0.363 high speed
1 0.4999 high speed
1 0.3943 high speed
1 0.4574 high speed
1 0.405 high speed
1 0.4492 high speed
1 0.4501 high speed
1 0.4883 high speed
1 0.4385 high speed
1 0.3727 high speed
1 0.3914 high speed
0 0.3639 high speed
1 0.4051 high speed
1 0.3576 high speed
1 0.3357 high speed
1 0.4147 high speed
1 0.4735 high speed
1 0.5001 high speed
1 0.4129 high speed
0 0.4195 high speed
1 0.3521 high speed
1 0.4607 high speed
1 0.4804 high speed
1 0.4585 high speed
1 0.4246 high speed
1 0.4639 high speed
1 0.4341 high speed
1 0.8539 high speed
