1 0.3851 high speed
1 0.454 high speed
1 0.4301 high speed
1 0.3629 high speed
1 0.4623 high speed
1 0.4247 high speed
1 0.435 high speed
1 0.4213 high speed
1 0.4689 high speed
1 0.4728 high speed
1 0.3697 high speed
1 0.4695 high speed
1 0.4205 high speed
1 0.4036 high speed
1 0.4381 high speed
1 0.4285 high speed
1 0.3551 high speed
1 0.4626 high speed
1 0.4347 high speed
1 0.4609 high speed
1 0.4269 high speed
1 0.4346 high speed
1 0.3809 high speed
1 0.4171 high speed
1 0.5628 high speed
1 0.3278 high speed
1 0.4097 high speed
1 0.3738 high speed
1 0.4216 high speed
1 0.3786 high speed
1 0.4031 high speed
0 0.4584 high speed
1 0.3786 high speed
1 0.4519 high speed
1 0.3825 high speed
1 0.568 high speed
1 0.4294 high speed
1 0.3641 high speed
1 0.4175 high speed
1 0.5395 high speed
1 0.4307 high speed
1 0.3837 high speed
1 0.3861 high speed
1 0.4079 high speed
1 0.3875 high speed
1 0.4319 high speed
1 0.3616 high speed
1 0.4395 high speed
1 0.3397 high speed
1 0.4686 high speed
1 0.4427 high speed
0 0.5381 high speed
1 0.3783 high speed
1 0.6725 high speed
1 0.4953 high speed
1 0.3905 high speed
1 0.4319 high speed
1 0.3796 high speed
1 0.4761 high speed
1 0.3839 high speed
1 0.4934 high speed
1 0.4686 high speed
1 0.5651 high speed
1 0.3798 high speed
1 0.388 high speed
1 0.4207 high speed
1 0.3815 high speed
1 0.3681 high speed
1 0.3719 high speed
1 0.4299 high speed
1 0.4152 high speed
1 0.4465 high speed
1 0.4988 high speed
1 0.3431 high speed
1 0.3212 high speed
1 0.4204 high speed
1 0.4085 high speed
1 0.442 high speed
1 0.4591 high speed
1 0.5511 high speed
1 0.4091 high speed
1 0.4427 high speed
1 0.428 high speed
1 0.4317 high speed
1 0.4033 high speed
1 0.3718 high speed
0 0.5 high speed
1 0.3675 high speed
1 0.4139 high speed
1 0.5054 high speed
1 0.3829 high speed
1 0.3811 high speed
1 0.3724 high speed
1 0.3998 high speed
1 0.4191 high speed
1 0.5006 high speed
1 0.4536 high speed
1 0.4927 high speed
1 0.4755 high speed
1 0.3461 high speed
1 0.49 high speed
1 0.6713 high speed
1 0.4869 high speed
1 0.4703 high speed
1 0.4945 high speed
1 0.4102 high speed
1 0.4162 high speed
1 0.5132 high speed
1 0.368 high speed
1 0.4711 high speed
1 0.3817 high speed
1 0.4059 high speed
1 0.5278 high speed
1 0.3944 high speed
1 0.4161 high speed
1 0.3869 high speed
1 0.385 high speed
1 0.474 high speed
1 0.5442 high speed
1 0.3741 high speed
1 0.4061 high speed
1 0.4126 high speed
1 0.421 high speed
1 0.3618 high speed
1 0.3356 high speed
1 0.3651 high speed
1 0.5892 high speed
1 0.3565 high speed
1 0.4603 high speed
1 0.3718 high speed
1 0.4178 high speed
1 0.3857 high speed
1 0.4334 high speed
1 0.474 high speed
1 0.4347 high speed
1 0.4536 high speed
1 0.3773 high speed
1 0.4613 high speed
1 0.4423 high speed
1 0.5709 high speed
1 0.394 high speed
1 0.422 high speed
1 0.4046 high speed
