1 0.3518 high speed
1 0.4721 high speed
1 0.4609 high speed
1 0.3283 high speed
1 0.3726 high speed
1 0.4318 high speed
1 0.466 high speed
1 0.345 high speed
1 0.4077 high speed
1 0.4944 high speed
1 0.3873 high speed
1 0.4477 high speed
1 0.5108 high speed
1 0.4683 high speed
1 0.4059 high speed
1 0.4262 high speed
1 0.4402 high speed
1 0.4424 high speed
1 0.3792 high speed
1 0.5352 high speed
1 0.3962 high speed
1 0.4639 high speed
1 0.3589 high speed
1 0.4257 high speed
1 0.5443 high speed
1 0.3607 high speed
1 0.4572 high speed
1 0.3841 high speed
1 0.4904 high speed
1 0.4858 high speed
1 0.4327 high speed
1 0.5499 high speed
1 0.626 high speed
1 0.4534 high speed
1 0.5326 high speed
1 0.6838 high speed
1 0.4616 high speed
1 0.4739 high speed
1 0.4183 high speed
1 0.4927 high speed
1 0.5036 high speed
1 0.5834 high speed
1 0.5312 high speed
1 0.3579 high speed
1 0.3747 high speed
1 0.3828 high speed
1 0.422 high speed
1 0.4589 high speed
1 0.4855 high speed
1 0.4458 high speed
1 0.4109 high speed
1 0.4732 high speed
1 0.3554 high speed
1 0.4911 high speed
1 0.4718 high speed
1 0.4401 high speed
1 0.425 high speed
1 0.497 high speed
1 0.38 high speed
1 0.3927 high speed
1 0.4365 high speed
1 0.3675 high speed
1 0.4556 high speed
1 0.4113 high speed
1 0.4052 high speed
1 0.5788 high speed
1 0.3515 high speed
1 0.4074 high speed
1 0.3828 high speed
1 0.4408 high speed
1 0.4449 high speed
1 0.4442 high speed
1 0.4316 high speed
1 0.4433 high speed
1 0.4825 high speed
1 0.4202 high speed
1 0.3916 high speed
1 0.4608 high speed
1 0.4805 high speed
1 0.3971 high speed
1 0.36 high speed
1 0.3932 high speed
1 0.4205 high speed
1 0.3789 high speed
1 0.4794 high speed
1 0.4438 high speed
1 0.4303 high speed
1 0.3746 high speed
1 0.3391 high speed
1 0.3347 high speed
1 0.4981 high speed
1 0.4278 high speed
1 0.4456 high speed
1 0.5719 high speed
1 0.4467 high speed
1 0.3537 high speed
1 0.3977 high speed
1 0.3698 high speed
1 0.4485 high speed
1 0.4459 high speed
1 0.3935 high speed
1 0.3658 high speed
1 0.3465 high speed
1 0.3814 high speed
1 0.4451 high speed
1 0.414 high speed
1 0.5032 high speed
1 0.4182 high speed
0 0.7222 high speed
1 0.5864 high speed
1 0.4779 high speed
1 0.3466 high speed
1 0.3717 high speed
1 0.3399 high speed
1 0.4307 high speed
1 0.4437 high speed
1 0.39 high speed
1 0.5575 high speed
1 0.4113 high speed
1 0.3961 high speed
1 0.4591 high speed
1 0.4552 high speed
1 0.5833 high speed
1 0.4746 high speed
1 0.3583 high speed
1 0.4592 high speed
1 0.4133 high speed
1 0.3901 high speed
1 0.4424 high speed
1 0.6153 high speed
1 0.4116 high speed
1 0.4448 high speed
1 0.4264 high speed
1 0.3395 high speed
1 0.4247 high speed
1 0.3622 high speed
1 0.4726 high speed
1 0.3815 high speed
1 0.5264 high speed
1 0.3471 high speed
1 0.4653 high speed
1 0.4912 high speed
1 0.4583 high speed
0 0.3743 high speed
1 0.4507 high speed
1 0.5446 high speed
1 0.4747 high speed
1 0.3449 high speed
0 0.5437 high speed
1 0.4314 high speed
0 0.5623 high speed
1 0.4207 high speed
1 0.4013 high speed
1 0.3317 high speed
1 0.3894 high speed
1 0.3637 high speed
1 0.4522 high speed
1 0.3946 high speed
1 0.3694 high speed
1 0.4225 high speed
1 0.4317 high speed
0 0.4118 high speed
1 0.4847 high speed
1 0.4285 high speed
1 0.4145 high speed
1 0.5217 high speed
1 0.4382 high speed
1 0.416 high speed
1 0.4038 high speed
1 0.466 high speed
1 0.5776 high speed
1 0.461 high speed
1 0.437 high speed
1 0.328 high speed
1 0.5508 high speed
1 0.4602 high speed
1 0.4357 high speed
0 0.3867 high speed
1 0.4167 high speed
1 0.4155 high speed
1 0.4978 high speed
1 0.3503 high speed
1 0.3804 high speed
1 0.6747 high speed
1 0.4295 high speed
1 0.4577 high speed
0 0.4215 high speed
1 0.4272 high speed
1 0.3718 high speed
1 0.3696 high speed
1 0.4192 high speed
1 0.4652 high speed
1 0.4238 high speed
1 0.4233 high speed
1 0.5002 high speed
1 0.4709 high speed
1 0.4065 high speed
1 0.4112 high speed
1 0.4034 high speed
1 0.4175 high speed
1 0.3409 high speed
1 0.4435 high speed
0 0.3953 high speed
1 0.4133 high speed
1 0.3862 high speed
1 0.3596 high speed
1 0.3878 high speed
1 0.3665 high speed
0 0.5593 high speed
1 0.3912 high speed
1 0.4385 high speed
1 0.4198 high speed
1 0.4325 high speed
1 0.3244 high speed
1 0.5015 high speed
1 0.346 high speed
1 0.4351 high speed
0 0.3743 high speed
1 0.3445 high speed
1 0.4413 high speed
0 0.4694 high speed
1 0.4181 high speed
1 0.4367 high speed
1 0.9053 high speed
1 0.3831 high speed
1 0.3844 high speed
1 0.4403 high speed
1 0.3686 high speed
1 0.4075 high speed
1 0.4215 high speed
1 0.3703 high speed
1 0.4138 high speed
0 0.5736 high speed
1 0.5199 high speed
1 0.4078 high speed
1 0.388 high speed
1 0.4245 high speed
1 0.4458 high speed
1 0.3637 high speed
1 0.3269 high speed
1 0.6061 high speed
1 0.4214 high speed
1 0.49 high speed
1 0.3947 high speed
1 0.536 high speed
1 0.3689 high speed
1 0.5095 high speed
1 0.3943 high speed
1 0.4369 high speed
1 0.4972 high speed
1 0.5054 low speed
1 0.4529 low speed
1 0.6062 low speed
1 0.414 low speed
1 0.413 low speed
1 0.4301 low speed
1 0.3545 low speed
1 0.5271 low speed
1 0.4335 low speed
1 0.5282 low speed
1 0.4268 low speed
1 0.4906 low speed
1 0.4568 low speed
1 0.744 low speed
1 0.5368 low speed
1 0.4821 low speed
1 0.3908 low speed
1 0.3635 low speed
1 0.4242 low speed
1 0.3493 low speed
1 0.362 low speed
1 0.4924 low speed
1 0.4527 low speed
1 0.4097 low speed
1 0.4094 low speed
1 0.3739 low speed
1 0.4837 low speed
1 0.5959 low speed
1 0.791 low speed
1 0.4636 low speed
1 0.4081 low speed
1 0.3804 low speed
1 0.4456 low speed
1 0.3675 low speed
1 0.4127 low speed
1 0.4267 low speed
1 0.4459 low speed
1 0.4279 low speed
1 0.5258 low speed
1 0.3498 low speed
1 0.5542 low speed
1 0.5802 low speed
1 0.4097 low speed
1 0.3896 low speed
1 0.4051 low speed
1 0.4722 low speed
1 0.4394 low speed
1 0.4644 low speed
1 0.3966 low speed
1 0.3932 low speed
1 0.3516 low speed
1 0.3818 low speed
0 0.448 low speed
1 0.4392 low speed
1 0.397 low speed
1 0.4356 low speed
1 0.412 low speed
1 0.3925 low speed
1 0.4516 low speed
0 0.4343 low speed
0 0.3938 low speed
1 0.4908 low speed
1 0.409 low speed
1 0.4287 low speed
1 0.4554 low speed
1 0.4312 low speed
1 0.4286 low speed
1 0.6838 low speed
1 0.3981 low speed
1 0.415 low speed
0 0.403 low speed
1 0.3823 low speed
1 0.4626 low speed
0 0.4494 low speed
1 0.6443 low speed
0 0.4139 low speed
1 0.4315 low speed
1 0.5322 low speed
1 0.4847 low speed
0 0.3865 low speed
1 0.4425 low speed
1 0.5093 low speed
1 0.4842 low speed
1 0.4215 low speed
1 0.4511 low speed
0 1.0454 low speed
1 0.4551 low speed
1 0.5173 low speed
1 0.3747 low speed
1 0.4152 low speed
1 0.4854 low speed
1 0.4345 low speed
1 0.422 low speed
1 0.4519 low speed
1 0.3646 low speed
1 0.3823 low speed
1 0.628 low speed
1 0.4395 low speed
1 0.4226 low speed
0 0.9375 low speed
1 0.3813 low speed
1 0.3528 low speed
0 0.4981 low speed
1 0.4173 low speed
1 0.4437 low speed
1 0.6319 low speed
1 0.4609 low speed
1 0.5575 low speed
1 0.3901 low speed
1 0.3698 low speed
1 0.4538 low speed
1 0.5362 low speed
1 0.4317 low speed
1 0.4421 low speed
1 0.4726 low speed
0 0.3662 low speed
0 0.4644 low speed
1 0.326 low speed
1 0.5667 low speed
1 0.3585 low speed
1 0.425 low speed
1 0.4036 low speed
1 0.5784 low speed
1 0.4008 low speed
1 0.3344 low speed
1 0.4852 low speed
1 0.4008 low speed
1 0.4396 low speed
1 0.4033 low speed
1 0.3655 low speed
1 0.6766 low speed
1 0.4317 low speed
1 0.6485 low speed
1 0.4678 low speed
1 0.3775 low speed
0 0.5228 low speed
1 0.4279 low speed
1 0.4755 low speed
1 0.3479 low speed
1 0.4188 low speed
1 0.4232 low speed
1 0.3435 low speed
1 0.4169 low speed
1 0.4365 low speed
1 0.3874 low speed
1 0.393 low speed
1 0.4161 low speed
1 0.4292 low speed
1 0.3583 low speed
1 0.322 low speed
1 0.4707 low speed
1 0.401 low speed
1 0.3863 low speed
1 0.3994 low speed
1 0.3892 low speed
1 0.4974 low speed
1 0.405 low speed
1 0.3999 low speed
1 0.4554 low speed
1 0.3889 low speed
1 0.3917 low speed
0 0.4003 low speed
1 0.4006 low speed
1 0.547 low speed
1 0.686 low speed
1 0.4496 low speed
1 0.3867 low speed
1 0.4368 low speed
1 0.4745 low speed
1 0.5386 low speed
1 0.4051 low speed
1 0.3865 low speed
1 0.3497 low speed
1 0.3739 low speed
1 0.4674 low speed
1 0.452 low speed
1 0.4151 low speed
1 0.4101 low speed
1 0.4161 low speed
1 0.444 low speed
1 0.3623 low speed
1 0.4037 low speed
1 0.4211 low speed
1 0.4759 low speed
1 0.368 low speed
1 0.4245 low speed
0 0.5387 low speed
1 0.4493 low speed
1 0.5665 low speed
1 0.5216 low speed
1 0.4862 low speed
1 0.4665 low speed
1 0.5517 low speed
1 0.5306 low speed
1 0.3517 low speed
1 0.4376 low speed
1 0.4281 low speed
1 0.635 low speed
1 0.3858 low speed
0 0.4019 low speed
1 0.5283 low speed
1 0.3746 low speed
0 0.4447 low speed
1 0.4554 low speed
1 0.3284 low speed
1 0.4089 low speed
1 0.3623 low speed
1 0.4062 low speed
1 0.5535 low speed
1 0.3259 low speed
1 0.3496 low speed
1 0.377 low speed
1 0.3512 low speed
1 0.4282 low speed
1 0.3619 low speed
1 0.4354 low speed
1 0.3789 low speed
1 0.3787 low speed
1 0.3776 low speed
1 0.576 low speed
1 0.5204 low speed
1 0.5831 low speed
1 0.4133 low speed
1 0.4167 low speed
1 0.3915 low speed
1 0.4235 low speed
1 0.4162 low speed
1 0.4323 low speed
1 0.4694 low speed
1 0.6189 low speed
1 0.4636 low speed
1 0.3871 low speed
1 0.3781 low speed
1 0.4051 low speed
1 0.4003 low speed
1 0.4218 low speed
1 0.4222 low speed
1 0.4777 low speed
1 0.4645 low speed
1 0.4511 low speed
1 0.5532 low speed
1 0.5191 low speed
1 0.4835 low speed
1 0.4341 low speed
1 0.9324 low speed
1 0.5071 low speed
1 0.3925 low speed
1 0.4444 low speed
0 0.497 low speed
1 0.3756 low speed
1 0.5144 vlow speed
0 0.4552 vlow speed
1 0.3772 vlow speed
0 0.4098 vlow speed
1 0.4188 vlow speed
1 0.3771 vlow speed
1 0.5285 vlow speed
1 0.4146 vlow speed
0 0.4329 vlow speed
1 0.7991 vlow speed
1 0.4333 vlow speed
1 0.3631 vlow speed
1 0.538 vlow speed
1 0.5725 vlow speed
1 0.411 vlow speed
1 0.6369 vlow speed
1 0.4226 vlow speed
0 0.3142 vlow speed
